station_id,division,name,region,type,address,city,state,latitude,longitude,postal_code,About this set
613GA,Veterans Health Administration,Cumberland Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,200 Glenn Street,Cumberland,MD,39.6536,-78.758769,21502,
613GB,Veterans Health Administration,Hagerstown Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,"Hub Plaza Bldg, 1101 Opal Ct",Hagerstown,MD,39.636186,-77.696546,21742,
613GC,Veterans Health Administration,Stephens City Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,170 Prosperity Drive,Winchester,VA,39.119216,-78.2007256,22602,
613GD,Veterans Health Administration,Franklin Contract Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,Pendelton Community Care                          314 Pine Street,Franklin,WV,38.643599,-79.330905,26807,
613GE,Veterans Health Administration,Petersburg Contract Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,"Grant Memorial Hospital, P.O. Box 1019",Petersburg,WV,38.9808,-79.1325,26847,
613GF,Veterans Health Administration,Harrisonburg Contract Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,1755 S. High Street,Harrisonburg,VA,38.432798,-78.900971,22801,
613GG,Veterans Health Administration,Fort Detrick VA Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,1433 Porter Street,Frederick,MD,39.439167,-77.420665,21702,
614GA,Veterans Health Administration,"Smithville, Mississippi CBOC",VA Mid South Healthcare Network,Outpatient Clinic,63420 Highway 25 North,Smithville,MS,34.068194,-88.399451,38870,
614GB,Veterans Health Administration,"Jonesboro, Arkansas CBOC",VA Mid South Healthcare Network,Outpatient Clinic,1901 Woodsprings Road,Jonesboro,AR,35.8188135,-90.7304912,72401,
614GC,Veterans Health Administration,"Byhalia, Mississippi CBOC",VA Mid South Healthcare Network,Outpatient Clinic,12 East Brunswick St,Byhalia,MS,34.8682,-89.6762,38611,
614GD,Veterans Health Administration,"Savannah, Tennessee CBOC",VA Mid South Healthcare Network,Outpatient Clinic,765 Florence Rd,Savannah,TN,35.21334,-88.23869,38372,
614GE,Veterans Health Administration,"Covington, Tennessee (North Memphis), CBOC",VA Mid South Healthcare Network,Outpatient Clinic,3461 Austin Peay Highway,Memphis,TN,35.220591,-89.909939,38127,
614GF,Veterans Health Administration,"Memphis, Tennessee (South) CBOC",VA Mid South Healthcare Network,Outpatient Clinic,1056 East Raines Road,Memphis,TN,35.035446,-90.028914,38116,
614GG,Veterans Health Administration,"Jackson, Tennessee CBOC",VA Mid South Healthcare Network,Outpatient Clinic,180 Old Hickory Blvd,Jackson,TN,35.653079,-88.834752,38305,
618BY,Veterans Health Administration,Twin Ports VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,3520 Tower Avenue,Superior,WI,46.697503,-92.104072,54880,
618GA,Veterans Health Administration,South Central VA Clinic (St James),VA Midwest Health Care Network,Outpatient Clinic,1212 Heckman Court,St. James,MN,43.970738,-94.618138,56081,
618GB,Veterans Health Administration,Hibbing VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,990 West 41st Street  Suite 5,Hibbing,MN,47.399983,-92.957856,55746,
618GB,Veterans Health Administration,Ely VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,720 Miners Drive East,Ely,MN,47.906772,-91.856641,55731,
618GD,Veterans Health Administration,Maplewood VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,"1725 Legacy Parkway, Suite 100",Maplewood,MN,45.033239,-93.030824,55109,
618GE,Veterans Health Administration,Chippewa Valley VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,2503 County Hwy I,Chippewa Falls,WI,44.951466,-91.361918,54729,
618GG,Veterans Health Administration,Rochester VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,3900 55th Street NW,Rochester,MN,44.079494,-92.521696,55901,
618GH,Veterans Health Administration,Hayward VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,15954 River&apos;s Edge Drive    Suite 103,Hayward,WI,46.003937,-91.489828,54843,
618GH,Veterans Health Administration,Rice Lake VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,2700A College Drive,Rice Lake,WI,45.481754,-91.744466,54868,
618GI,Veterans Health Administration,Northwest Metro VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,7545 Veterans Drive,Ramsey,MN,45.234074,-93.467345,55303,
618GJ,Veterans Health Administration,Mankato VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,1961 Premier Dr  Suite 330,Mankato,MN,44.179872,-93.945395,56001,
619GB,Veterans Health Administration,Dothan,VA Southeast Network,Outpatient Clinic,2020 Alexander Drive,Dothan,AL,31.212251,-85.36365,36301,
619GB,Veterans Health Administration,Dothan Mental Health Clinic,VA Southeast Network,Outpatient Clinic,"3753 Ross Clark Cir., Suite 4",Dothan,AL,31.2529036,-85.4153744,36303,
619GE,Veterans Health Administration,"Guntersville, AL CBOC",VA Southeast Network,Outpatient Clinic,101 Judy Smith Drive,Guntersville,AL,34.36142,-86.298054,35976,
620GA,Veterans Health Administration,New City Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"345 North Main Street, Upper Level",New City,NY,41.15755,-73.98477,10956,
620GB,Veterans Health Administration,Carmel Community Clinic/Putnam County,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"1875 Route 6, Provident Bank, (2nd Floor)",Carmel,NY,41.414383,-73.670358,10512,
620GD,Veterans Health Administration,Goshen Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"30 Hatfield Lane, Suite 204",Goshen,NY,41.395373,-74.339695,10924,
620GE,Veterans Health Administration,Port Jervis Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,150 Pike St.,Port Jervis,NY,41.376689,-74.690921,12771,
620GF,Veterans Health Administration,Monticello Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,55 Sturgis Road,Monticello,NY,41.660307,-74.695264,12701,
620GG,Veterans Health Administration,Poughkeepsie Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"488 Freedom Plains Rd., Suite 120",Poughkeepsie,NY,41.679451,-73.855612,12603,
620GH,Veterans Health Administration,Eastern Dutchess Pine Plains Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"2881 Church St, Rt 199",Pine Plains,NY,41.980639,-73.66012,12567,
621GA,Veterans Health Administration,"Rogersville, Tennessee CBOC",VA Mid South Healthcare Network,Outpatient Clinic,401 Scenic Drive,Rogersville,TN,36.4008625,-83.0137426,37857,
621GE,Veterans Health Administration,"Morristown, Tennessee CBOC",VA Mid South Healthcare Network,Outpatient Clinic,925 E. Morris Boulevard,Morristown,TN,36.215913,-83.282685,37813,
623BY,Veterans Health Administration,Ernest Childers VA Outpatient Clinic (Tulsa),South Central VA Health Care Network,Outpatient Clinic,9322 East 41st St,Tulsa,OK,36.104303,-95.871248,74145,
623BY01,Veterans Health Administration,Tulsa Behavioral Medicine Service,South Central VA Health Care Network,Outpatient Clinic,10159 E 11th Street,Tulsa,OK,36.149166,-95.862456,74128,
623BY02,Veterans Health Administration,Jack C. Montgomery East,South Central VA Health Care Network,Outpatient Clinic,2414 E Shawnee Bypass,Muskogee,OK,35.771702,-95.340368,74403,
623GA,Veterans Health Administration,Hartshorne VA Outpatient Clinic,South Central VA Health Care Network,Outpatient Clinic,1429 Pennsylvania Ave.,Hartshorne,OK,34.842779,-95.548386,74547,
626GA,Veterans Health Administration,"Dover (Stewart County), Tennessee  CBOC",VA Mid South Healthcare Network,Outpatient Clinic,1021 Spring Street,Dover,TN,36.48321,-87.824064,37058,
626GC,Veterans Health Administration,"Bowling Green, Kentucky CBOC",VA Mid South Healthcare Network,Outpatient Clinic,Hartland Medical Plaza                     1110 Wilkinson Trace Cir,Bowling Green,KY,36.967541,-86.428584,42103,
626GE,Veterans Health Administration,"Clarksville, Tennessee CBOC",VA Mid South Healthcare Network,Outpatient Clinic,1832 Memorial dRIVE,Clarksville,TN,36.519923,-87.304586,37043,
626GF,Veterans Health Administration,"Chattanooga, Tennessee CBOC",VA Mid South Healthcare Network,Outpatient Clinic,150 Debra Rd  Suite 5200  Bldg 6200,Chattanooga,TN,35.009622,-85.211283,37411,
626GG,Veterans Health Administration,"Tullahoma, Tennessee CBOC",VA Mid South Healthcare Network,Outpatient Clinic,225 First Street,Arnold Air Force Base,TN,35.3602,-86.2137,37389,
626GH,Veterans Health Administration,"Cookeville, Tennessee OPC",VA Mid South Healthcare Network,Outpatient Clinic,851 S. Willow Avenue Suite 108,Cookeville,TN,36.1449127,-85.523106,38501,
626GN,Veterans Health Administration,"McMinnville, Tennessee OPC",VA Mid South Healthcare Network,Outpatient Clinic,1014 S. Chancery Street,McMinnville,TN,35.6626437,-85.7858443,37110,
626GX,Veterans Health Administration,"Hopkinsville, Kentucky OPC",VA Mid South Healthcare Network,Outpatient Clinic,1102 South Virginia Drive,Hopkinsville,KY,36.8641287,-87.4886068,42240,
629BY,Veterans Health Administration,Baton Rouge Outpatient Clinic,South Central VA Health Care Network,Outpatient Clinic,7968 Essen Park Ave.,Baton Rouge,LA,30.40405,-91.100518,70809,
629E,Veterans Health Administration,Slidell VA Outpatient Clinic,South Central VA Health Care Network,Outpatient Clinic,60491 Doss Dr   Ste B,Slidell,LA,30.3096154,-89.7759757,70461,
630A4,Veterans Health Administration,"Opiate Replacement Treatment Program (ORTP), VA NY Harbor Healthcare System Brooklyn Campus",VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,800 Poly Place,Brooklyn,NY,40.608155,-74.031582,11229,
630BZ,Veterans Health Administration,"Opiate Replacement Treatment Program (ORTP), VA NY Harbor Healthcare System Manhattan Campus",VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,423 East 23 Street,New York,NY,40.743066,-74.00593,10010,
630GA,Veterans Health Administration,Harlem Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,55 West 125th Street,New York,NY,40.807257,-73.943881,10027,
630GC,Veterans Health Administration,Chapel Street Veterans Healthcare Center,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"40 Flatbush Ave. Extension, 8th Flr.",Brooklyn,NY,40.69734,-73.985422,11201,
631BY,Veterans Health Administration,Springfield Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,25 Bond Street,Springfield,MA,42.109866,-72.600073,1104,
631GC,Veterans Health Administration,Pittsfield Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,73 Eagle Street,Pittsfield,MA,42.4515,-73.251736,1201,
631GD,Veterans Health Administration,Greenfield Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,143 Munson Street,Greenfield,MA,42.577188,-72.624378,1301,
631GE,Veterans Health Administration,Worcester Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,"605 Lincoln Street,",Worcester,MA,42.297203,-71.767824,1605,
632GA,Veterans Health Administration,East Meadow Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"2201 Hempstead Turnpike, Building Q",East Meadow,NY,40.726055,-73.552866,11554,
632HA,Veterans Health Administration,Valley Stream Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,99 South Central Avenue,Valley Stream,NY,40.664497,-73.708467,11580,
632HC,Veterans Health Administration,Bay Shore Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,132 East Main Street,Bay Shore,NY,40.723691,-73.244607,11706,
632HD,Veterans Health Administration,Patchogue Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,4 Phyllis Drive,Patchogue,NY,40.76826,-72.997084,11772,
632HX,Veterans Health Administration,Riverhead Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,300 Center Drive,Riverhead,NY,40.914447,-72.663748,11901,
635GB,Veterans Health Administration,Wichita Falls CBOC,South Central VA Health Care Network,Outpatient Clinic,1800 7th St,Wichita Falls,TX,33.906788,-98.506029,76301,
635GC,Veterans Health Administration,Blackwell CBOC,South Central VA Health Care Network,Outpatient Clinic,1009 W. Ferguson Ave.,Blackwell,OK,36.8028,-97.3005,74631,
635GF,Veterans Health Administration,Altus CBOC,South Central VA Health Care Network,Outpatient Clinic,201 South Park Lane,Altus,OK,34.6369583,-99.3164953,73521,
635GG,Veterans Health Administration,Enid CBOC,South Central VA Health Care Network,Outpatient Clinic,"915 E Owen K. Garriott, Suite G",Enid,OK,,,73701,
635GH,Veterans Health Administration,Stillwater CBOC,South Central VA Health Care Network,Outpatient Clinic,320 N. Perkins Avenue,Stillwater,OK,36.1158355,-97.0807191,74074,
636A4,Veterans Health Administration,Grand Island CBOC,VA Midwest Health Care Network,Outpatient Clinic,2201 No. Broadwell Avenue,Grand Island,NE,40.942468,-98.358693,68803,
636A5,Veterans Health Administration,Lincoln CBOC,VA Midwest Health Care Network,Outpatient Clinic,600 South 70th Street,Lincoln,NE,40.807288,-96.624859,68510,
636A7,Veterans Health Administration,Knoxville VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,1515 W. Pleasant Street,Knoxville,IA,41.320871,-93.113442,50138,
636A8,Veterans Health Administration,Coralville OPC,VA Midwest Health Care Network,Outpatient Clinic,520 10 Ave Ste 200,Coralville,IA,41.6752251,-91.5782191,52441,
636GA,Veterans Health Administration,Norfolk CBOC,VA Midwest Health Care Network,Outpatient Clinic,"710 S 13th, Suite 1200",Norfolk,NE,42.025334,-97.4267,68701,
636GB,Veterans Health Administration,North Platte CBOC,VA Midwest Health Care Network,Outpatient Clinic,"600 East Francis, Suite 3",North Platte,NE,41.122409,-100.757766,69101,
636GC,Veterans Health Administration,Mason City VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,"520 S. Pierce, Suite 150",Mason City,IA,43.147168,-93.221214,50401,
636GF,Veterans Health Administration,Bettendorf VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,2979 Victoria Street,Bettendorf,IA,41.55343,-90.496931,52722,
636GG,Veterans Health Administration,Quincy VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,721 Broadway Street,Quincy,IL,39.935704,-91.403737,62301,
636GH,Veterans Health Administration,Waterloo VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,945 Tower Park Drive,Waterloo,IA,42.4759,-92.3612,50701,
636GI,Veterans Health Administration,Galesburg VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,387 East Grove,Galesburg,IL,40.95339,-90.364885,61401,
636GJ,Veterans Health Administration,Dubuque VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,"200 Mercy Dr, Ste 106",Dubuque,IA,42.492796,-90.67394,52001,
636GK,Veterans Health Administration,Fort Dodge VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,2419 2nd Avenue N,Fort Dodge,IA,42.508298,-94.166519,50501,
636GS,Veterans Health Administration,Ottumwa VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,1009 E Pennsylvania Ave,Ottumwa,IA,41.027514,-92.389676,52501,
636GU,Veterans Health Administration,Decorah VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,915 Short St.,Decorah,IA,43.289456,-91.79707,52101,
636PP,Veterans Health Administration,O&apos;Neill Community-Based Outreach Clinic,VA Midwest Health Care Network,Outpatient Clinic,555 E. John Street,O&apos;Neill,NE,42.462411,-98.645404,68763,
637GB,Veterans Health Administration,Rutherford County CBOC,VA Mid-Atlantic Health Care Network,Outpatient Clinic,374 Charlotte Road,Rutherfordton,NC,,,28139,
638A8,Veterans Health Administration,Cedar Rapids CBOC,VA Midwest Health Care Network,Outpatient Clinic,2230 Wiley Blvd SW,Cedar Rapids,IA,41.9574896,-91.7258581,52404,
638A8,Veterans Health Administration,Sterling VA Outpatient Clinic,VA Midwest Health Care Network,Outpatient Clinic,406 Avenue C,Sterling,IL,41.7898747,-89.700231,61081,
640BY,Veterans Health Administration,San Jose Clinic,Sierra Pacific Network,Outpatient Clinic,80 Great Oaks Boulevard,San Jose,CA,37.235073,-121.777523,95119,
640GB,Veterans Health Administration,Sonora Clinic,Sierra Pacific Network,Outpatient Clinic,13663 Mono Way,Sonora,CA,37.974745,-120.344989,95370,
640GC,Veterans Health Administration,Fremont Clinic,Sierra Pacific Network,Outpatient Clinic,39199 Liberty Street,Fremont,CA,37.550499,-121.981396,94538,
642G,Veterans Health Administration,Camden VA Outpatient Clinic,VA Healthcare - 4,Outpatient Clinic,"300 Broadway, Suite 103",Camden,NJ,39.9413989,-75.1189349,8104,
642GA,Veterans Health Administration,Ft Dix OPC at Marshall Hall  (642GA),VA Healthcare - 4,Outpatient Clinic,"Bldg 5437, 8th &amp; Alabama Streets",Joint Base McGuire-Dix-Lakehurst,NJ,40.010516,-74.617998,8640,
642GC,Veterans Health Administration,Horsham (Willow Grove) VA Outpatient Clinic  (642GC),VA Healthcare - 4,Outpatient Clinic,433 Caredean Drive,Horsham,PA,40.202654,-75.176002,19044,
642GC,Veterans Health Administration,Victor J. Saracini VA Outpatient Clinic (Montgomery County),VA Healthcare - 4,Outpatient Clinic,433 Caredean Dr.,Horsham,PA,40.202654,-75.176002,19044,
644BY,Veterans Health Administration,Southeast VA Health Care Clinic,VA Southwest Health Care Network,Outpatient Clinic,"6950 E. Williams Field Road, Bldg. 23",Mesa,AZ,33.308617,-111.680768,85212,
644GA,Veterans Health Administration,Northwest VA Health Care Clinic,VA Southwest Health Care Network,Outpatient Clinic,"13985 W. Grand Avenue, Suite 101",Surprise,AZ,33.647698,-112.364223,85374,
644GB,Veterans Health Administration,Show Low VA Health Care Clinic,VA Southwest Health Care Network,Outpatient Clinic,"5171 Cub Lake Road, Suite C380",Show Low,AZ,34.202131,-110.021043,85901,
